id_gsn;monastery_name;Lon;Lat;Standort;diocese;order_name;order_begin_tpq;order_end_tpq;alt_label_diocese;RG_Abkuerzung;id_order
3013;Kollegiatstift St. Martin, Bazeilles, Frankreich;542.970;4.949.713;Bazeilles-sur-Othain;Trier;Kanoniker;700;1301;eccl. Trever.;eccl.;34
3015;Kollegiatstift Bibra (gegründet als Benediktinerkloster);11.580.606;51.205.203;Bibra;Mainz;Kanoniker;968;1539;eccl. Magunt.;eccl.;34
3016;Kollegiatstift, später Benediktinerpriorat Bierbeek, Belgien;4.759.706;50.827.464;Bierbeek;Lüttich;Benediktiner;1240;1561;eccl. Leod.;o. s. Ben.;16
3017;Kollegiatstift St. Martin, Bingen;7.892.106;49.966.703;Bingen;Mainz;Kanoniker;975;1672;eccl. Magunt.;eccl.;34
3019;Kollegiatstift St. Pelagius, Bischofszell, Schweiz;923.878;4.749.392;Bischofszell;Konstanz;Kanoniker;801;1848;eccl. Constant.;eccl.;34
3020;Benediktinerkloster, später Kollegiatstift Bleidenstadt;8.137.214.273;5.013.988.711;Bleidenstadt;Mainz;Benediktiner;995;1495;eccl. Magunt.;o. s. Ben.;16
3020;Benediktinerkloster, später Kollegiatstift Bleidenstadt;8.137.214.273;5.013.988.711;Bleidenstadt;Mainz;Kanoniker;1495;1802;eccl. Magunt.;eccl.;34
3022;Kollegiatstift St. Cassius, Bonn;7.099.614;507.334;Bonn;Köln;Kanoniker;774;1802;eccl. Colon.;eccl.;34
3023;Kollegiatstift St. Odulphe, Borgloon, Belgien;5.344.722;50.801.389;Borgloon;Lüttich;Kanoniker;972;1797;eccl. Leod.;eccl.;34
3024;Benediktinerpriorat, zuvor Kollegiatstift St. Peter Bouillon, Belgien;5.068.111;49.795.556;Bouillon;Lüttich;Benediktiner;1069;1794;eccl. Leod.;o. s. Ben.;16
3025;Kollegiatstift St. Petrus, Boxtel, Niederlande;53.275;51.591.111;Boxtel;Lüttich;Kanoniker;1493;1648;eccl. Leod.;eccl.;34
3027;Kollegiatstift St. Maria, Breda, Niederlande;4.775.555.556;5.158.916.667;Breda;Lüttich;Kanoniker;1303;1637;eccl. Leod.;eccl.;34
3028;Kollegiatstift St. Aegidius, Breslau, Polen;1.704.684;5.111.459;Wrocław (Breslau);Breslau;Kanoniker;1213;1810;eccl. Wratislav.;eccl.;34
3029;Kollegiatstift Heilig Kreuz, Breslau, Polen;17.043.889;51.115;Wrocław (Breslau);Breslau;Kanoniker;1288;1810;eccl. Wratislav.;eccl.;34
3030;Kollegiatstift St. Hedwig, Brieg (Brzeg), Polen;17.483.333;50.866.667;Brieg/Brzeg;Breslau;Kanoniker;1368;1534;eccl. Wratislav.;eccl.;34
3031;Kollegiatstift St. Katharina, Brielle, Niederlande;4.162.777.778;519.025;Brielle;Utrecht;Kanoniker;1300;1572;eccl. Traiect.;eccl.;34
3032;Kollegiatstift St. Georg, Briey, Frankreich;5.939.444;49.248.611;Briey;Metz;Kanoniker;1331;1699;eccl. Meten.;eccl.;34
3033;Kollegiatstift St. Maria, Brixen (Bressanone), Italien;1.165.749;46.715.676;Brixen;Brixen;Kanoniker;1214;1808;eccl. Brixin.;eccl.;34
3037;Kollegiatstift St. Elisabeth, Bützow;11.981.739;5.384.879;Bützow;Schwerin;Kanoniker;1248;1532;eccl. Zwerin.;eccl.;34
3038;Benediktinerkloster Hasungen, Zierenberg;9.275.833;51.324.167;Hasungen;Mainz;Benediktiner;1081;1527;eccl. Magunt.;o. s. Ben.;16
3041;Kollegiatstift St. Maria, Carignan-Yvois, Frankreich;5.167.965;49.632.384;Yvois;Trier;Kanoniker;1112;1790;eccl. Trever.;eccl.;34
3043;Kollegiatstift St. Monégonde, Chimay, Belgien;4.316.667;50.05;Chimay;Lüttich;Kanoniker;1101;1798;eccl. Leod.;eccl.;34
3044;Kollegiatstift St. Maria, Ciney, Belgien;5.100.278;50.296.389;Ciney;Lüttich;Kanoniker;901;1796;eccl. Leod.;eccl.;34
3045;Kollegiatstift St. Martin, Colmar, Frankreich;7.358.333;48.077.222;Colmar;Basel;Kanoniker;1220;1567;eccl. Basil.;eccl.;34
3047;Kollegiatstift St. Marien, Coswig;12.452.047;51.884.635;Coswig;Brandenburg;Kanoniker;1215;1520;eccl. Brandenburg.;eccl.;34
3048;Kollegiatstift St. Barbara, Culemborg, Niederlande;5.226.172;51.957.539;Culemborg;Utrecht;Kanoniker;1421;1578;eccl. Traiect.;eccl.;34
3052;Kollegiatstift St. Lebuinus (Grote Kerk), Deventer, Niederlande;6.155.555.556;5.225.194.444;Deventer;Utrecht;Kanoniker;800;1591;eccl. Traiect.;eccl.;34
3055;Kollegiatstift St. Johannes Baptist, Diest, Belgien;5.050.833;50.984.444;Diest;Lüttich;Kanoniker;1297;1797;eccl. Leod.;eccl.;34
3056;Kollegiatstift St. Sulpizius, Diest, Belgien;505.114;5.098.494;Diest;Lüttich;Kanoniker;1457;1797;eccl. Leod.;eccl.;34
3058;Benediktinerkloster?/Kollegiatstift St. Maria, Dinant, Belgien;4.913.611;50.256.389;Dinant;Lüttich;Kanoniker/Benediktiner;900;1796;eccl. Leod.;;67
3059;Zisterzienserkloster St. Maria und St. Disibod Disibodenberg, Odernheim, zuvor Benediktiner(doppel)kloster, Kollegiatstift;7.700.481;49.776.511;Odernheim am Glan;Mainz;Zisterzienser;1259;1560;eccl. Magunt.;o. Cist.;5
3061;Kollegiatstift St. Maria, Dordrecht, Niederlande;4.661.111.111;5.181.388.889;Dordrecht;Utrecht;Kanoniker;1367;1567;eccl. Traiect.;eccl.;34
3063;Augustinerchorherrenstift Dürnstein, Österreich;15.518.889;48.395.278;Dürnstein;Passau;Augustinerchorherren;1410;1788;eccl. Patav.;o. s. Aug.;1
3063;Augustinerchorherrenstift Dürnstein, Österreich;15.518.889;48.395.278;Dürnstein;Passau;Kanoniker;1407;1410;eccl. Patav.;eccl.;34
3064;Kollegiatstift St. Lambertus und St. Marien, Düsseldorf;6.771.389;51.228.056;Düsseldorf;Köln;Kanoniker;1303;1803;eccl. Colon.;eccl.;34
3066;Benediktinerkloster St. Peter und Paul, Echternach (zuvor Kollegiatstift), Luxemburg;64.225;49.813.889;Echternach;Trier;Benediktiner;973;1794;eccl. Trever.;o. s. Ben.;16
3067;Kollegiatstift St. Katharina, Egmond, Niederlande;46.533;5.262.166;Egmond aan den Hoef;Utrecht;Kanoniker;1451;1573;eccl. Traiect.;eccl.;34
3072;Kollegiatstift St. Katharina, Eindhoven, Niederlande;54.794;5.143.694;Eindhoven;Lüttich;Kanoniker;1399;1637;eccl. Leod.;eccl.;34
3074;Kollegiatstift St. Maria, Eisenach;10.321.461;50.970.981;Eisenach;Mainz;Kanoniker;1294;1525;eccl. Magunt.;eccl.;34
3075;Kollegiatstift St. Maria, Eisgarn, Österreich;1.510.018;4.891.634;Eisgarn;Passau;Kanoniker;1345;2009;eccl. Patav.;eccl.;34
3078;Kollegiatstift St. Werenfried, Elst, Niederlande;5.849.722.222;5.191.972.222;Elst;Utrecht;Kanoniker;917;1585;eccl. Traiect.;eccl.;34
3079;Kollegiatstift St. Peter, Embrach, Schweiz;8.596.047;4.750.194;Embrach;Konstanz;Kanoniker;1189;1524;eccl. Constant.;eccl.;34
3081;Kollegiatstift St. Martin, Emmerich;6.236.497;51.830.619;Emmerich;Utrecht;Kanoniker;801;1811;eccl. Traiect.;eccl.;34
3082;Augustinerchorherrenstift St. Justin, Ettersburg;1.127.427;51.032.396;Ettersburg;Mainz;Augustinerchorherren;1123;1536;eccl. Magunt.;o. s. Aug.;1
3084;Kollegiatstift Falkenberg (Niemodlin), Polen;1.761.628;5.064.253;Niemodlin (Falkenberg);Breslau;Kanoniker;1389;1622;eccl. Wratislav.;eccl.;34
3086;Kollegiatstift St. Maria, Feuchtwangen;103.308;491.683;Feuchtwangen;Augsburg;Kanoniker;1197;1540;eccl. August.;eccl.;34
3087;Kollegiatstift St. Peter, Finstigen (später Donnelay), Frankreich;702.177;4.884.716;Finstingen;Metz;Kanoniker;1475;1565;eccl. Meten.;eccl.;34
3088;Augustinerchorherrenstift, später Kollegiatstift St. Maria, Flonheim;803.660;49.786.179;Flonheim;Mainz;Augustinerchorherren;1121;1454;eccl. Magunt.;o. s. Aug.;1
3088;Augustinerchorherrenstift, später Kollegiatstift St. Maria, Flonheim;803.660;49.786.179;Flonheim;Mainz;Kanoniker;1454;1552;eccl. Magunt.;eccl.;34
3090;Kollegiatstift St. Foillan, Fosses, Belgien;4.696.944;50.397.222;Fosses;Lüttich;Kanoniker;972;1796;eccl. Leod.;eccl.;34
3091;Kollegiatstift St. Bartholomäus, Frankfurt am Main;8.685;50.110.556;Frankfurt am Main;Mainz;Kanoniker;840;1803;eccl. Magunt.;eccl.;34
3092;Kollegiatstift St. Leonhard, Frankfurt;8.680.194;50.108.861;Frankfurt;Mainz;Kanoniker;1317;1803;eccl. Magunt.;eccl.;34
3093;Liebfrauenstift Frankfurt;8.681.389;50.113.056;Frankfurt;Mainz;Kanoniker;1325;1803;eccl. Magunt.;eccl.;34
3094;Benediktinerpriorat Frasnes-lez-Gosselies, Belgien;4.447.770.430.858.030;505.400.207.771.295;Frasnes-lez-Gosselies;Lüttich;Benediktiner;1099;1596;eccl. Leod.;o. s. Ben.;16
3099;Kollegiatstift St. Bartholomäus, Friesach, Österreich;14.405.289;46.951.167;Friesach;Salzburg;Kanoniker;1137;1811;eccl. Salzeburg.;eccl.;34
3100;Kollegiatstift St. Virgil, Friesach, Österreich;14.407.575;46.948.317;Friesach;Salzburg;Kanoniker;1167;1616;eccl. Salzeburg.;eccl.;34
3101;Benediktinerkloster, dann Kollegiatstift St. Peter, Fritzlar;9.274.025;511.308;Fritzlar;Mainz;Kanoniker;1005;1803;eccl. Magunt.;eccl.;34
3103;Benediktinerkloster Petersberg (bei Fulda);9.711.444;50.561.528;Fulda;Würzburg;Benediktiner;1126;1802;eccl. Herbip.;o. s. Ben.;16
3104;Benediktinerkloster St. Maria, Garsten (zuvor Kollegiatstift), Österreich;14.410.278;48.019.722;Garsten;Passau;Benediktiner;1107;1787;eccl. Patav.;o. s. Ben.;16
3105;Kollegiatstift St. Gertrud, Geertruidenberg, Niederlande;4.862.700;51.700.483;Geertruidenberg;Lüttich;Kanoniker;1310;1589;eccl. Leod.;eccl.;34
3106;Kollegiatstift St. Maria, Geervliet, Niederlande;4.259.332;51.859.858;Geervliet;Utrecht;Kanoniker;1308;1571;eccl. Traiect.;eccl.;34
3108;Servitenkloster St. Maria, Germersheim, später Kollegiatstift;8.370.042;49.219.356;Germersheim;Speyer;Serviten;1286;1527;eccl. Spiren.;;41
3109;Kollegiatstift St. Maria, Glogau (Głogów), Polen;16.093.483;51.671.007;Glogau;Breslau;Kanoniker;1218;1810;eccl. Wratislav.;eccl.;34
3111;Kollegiatstift St. Vinzenz, Gorinchem, Niederlande;4.973.333.333;5.182.944.444;Gorinchem;Utrecht;Kanoniker;1378;1572;eccl. Traiect.;eccl.;34
3112;Benediktinerkloster (später Kollegiatstift) St. Gorgon, Gorze, Frankreich;599.703;4.905.309;Gorze;Metz;Benediktiner;749;1572;eccl. Meten.;o. s. Ben.;16
3113;Kollegiatstift, später Augustinerchorherrenstift Ohrdruf/Gotha;107.016.666.666.667;509.431.666.666.667;Gotha;Mainz;Augustinerchorherren;1344;1543;eccl. Magunt.;o. s. Aug.;1
3113;Kollegiatstift, später Augustinerchorherrenstift Ohrdruf/Gotha;107.016.666.666.667;509.431.666.666.667;Gotha;Mainz;Kanoniker;980;1344;eccl. Magunt.;eccl.;34
3113;Kollegiatstift, später Augustinerchorherrenstift Ohrdruf/Gotha;107.336.666.666.667;508.235;Ohrdruf;Mainz;Augustinerchorherren;1344;1543;eccl. Magunt.;o. s. Aug.;1
3113;Kollegiatstift, später Augustinerchorherrenstift Ohrdruf/Gotha;107.336.666.666.667;508.235;Ohrdruf;Mainz;Kanoniker;980;1344;eccl. Magunt.;eccl.;34
3114;Kollegiatstift St. Elisabeth, Grave, Niederlande;5.740.833.333;51.76;Grave;Lüttich;Kanoniker;1308;1570;eccl. Leod.;eccl.;34
3115;Kollegiatstift St. Nikolai, Greifswald;13.377.542;54.095.417;Greifswald;Kammin;Kanoniker;1456;1531;eccl. Camin.;eccl.;34
3117;Kollegiatstift St. Martin, Gurnitz, Österreich;1.439.390;4.660.214;Gurnitz (St. Martin);Salzburg;Kanoniker;1240;1567;eccl. Salzeburg.;eccl.;34
3118;Kollegiatstift St. Georg, Großenhain, später Zscheila;134.913;5.117.145;Zscheila;Meißen;Kanoniker;1226;1539;eccl. Misnen.;eccl.;34
3118;Kollegiatstift St. Georg, Großenhain, später Zscheila;1.352.979;5.128.995;Großenhain;Meißen;Kanoniker;1226;1539;eccl. Misnen.;eccl.;34
3119;Kollegiatstift St. Johannes Baptista, Haaften, Niederlande;5.211.667;51.816.944;Haaften;Utrecht;Kanoniker;1400;1572;eccl. Traiect.;eccl.;34
3120;Kollegiatstift St. Maria, Den Haag, Niederlande;4.312.887;52.079.797;Den Haag;Utrecht;Kanoniker;1367;1572;eccl. Traiect.;eccl.;34
3122;Kollegiatstift St. Maria, Hadersleben (Haderslev), Dänemark;9.487.419;55.249.824;Hadersleben;Schleswig;Kanoniker;1266;1525;eccl. Sleswic.;eccl.;34
3124;Augustinerchorherrenstift St. Moritz, Halle;11.966.389;51.480.139;Halle;Magdeburg;Augustinerchorherren;1184;1519;eccl. Magdeburg.;o. s. Aug.;1
3126;Kollegiatstift St. Maria Magdalena, Hanau;891.861;5.013.668;Hanau;Mainz;Kanoniker;1493;1550;eccl. Magunt.;eccl.;34
3130;Augustinerchorherrenstift St. Jakobus, Heiligenberg (Winterthur), Schweiz;8.725.655;47.495.806;Heiligenberg;Konstanz;Augustinerchorherren;1225;1525;eccl. Constant.;o. s. Aug.;1
3131;Benediktinerkloster, später Kollegiatstift Woffenheim, Frankreich;7.384.722;48.008.611;Woffenheim;Basel;Benediktiner;1042;1461;eccl. Basil.;o. s. Ben.;16
3131;Benediktinerkloster, später Kollegiatstift Woffenheim, Frankreich;7.384.722;48.008.611;Woffenheim;Basel;Kanoniker;1461;1524;eccl. Basil.;eccl.;34
3132;Kollegiatstift St. Gangolf, Heinsberg;6.093.889;51.059.167;Heinsberg;Lüttich;Kanoniker;1128;1802;eccl. Leod.;eccl.;34
3138;Kollegiatstift St. Johannes Evangelista, ’s-Hertogenbosch, Niederlande;5.308.888.889;5.168.805.556;'s-Hertogenbosch;Lüttich;Kanoniker;1366;1629;eccl. Leod.;eccl.;34
3140;Kollegiatstift St. Katharina, Heusden, Niederlande;5.138.333.333;5.173.305.556;Heusden;Utrecht;Kanoniker;1348;1598;eccl. Traiect.;eccl.;34
3142;Kollegiatstift St. Petrus, Hilvarenbeek, Niederlande;5.136.944.444;5.148.527.778;Hilvarenbeek;Lüttich;Kanoniker;1155;1649;eccl. Leod.;eccl.;34
3144;Kollegiatstift St. Gorgon, Hoegaarden, Belgien;488.832;5.077.356;Hoegaarden;Lüttich;Kanoniker;951;1797;eccl. Leod.;eccl.;34
3145;Kollegiatstift St. Maria, Hofgeismar (zeitweilig in Gottsbüren und Grebenstein);9.378.110;51.495.540;Hofgeismar;Mainz;Kanoniker;1030;1535;eccl. Magunt.;eccl.;34
3145;Kollegiatstift St. Maria, Hofgeismar (zeitweilig in Gottsbüren und Grebenstein);9.378.110;51.495.540;Hofgeismar;Mainz;Kanoniker;1030;1535;eccl. Magunt.;eccl.;34
3145;Kollegiatstift St. Maria, Hofgeismar (zeitweilig in Gottsbüren und Grebenstein);9.393.069.809;5.151.443.092;Nordgeismar;Mainz;Kanoniker;1030;1535;eccl. Magunt.;eccl.;34
3145;Kollegiatstift St. Maria, Hofgeismar (zeitweilig in Gottsbüren und Grebenstein);9.413.087.129;5.144.689.631;Grebenstein;Mainz;Kanoniker;1030;1535;eccl. Magunt.;eccl.;34
3145;Kollegiatstift St. Maria, Hofgeismar (zeitweilig in Gottsbüren und Grebenstein);950.131.187;5.157.855.278;Gottsbüren;Mainz;Kanoniker;1030;1535;eccl. Magunt.;eccl.;34
3146;Kollegiatstift St. Johannes Evangelista, Hoksem, Belgien;487.458;5.080.190;Hoksem;Lüttich;Kanoniker;1347;1797;eccl. Leod.;eccl.;34
3147;Benediktinerkloster, später Kollegiatstift St. Michael, Honau/Rheinau;770.527;4.832.017;Rhinau (Rheinau);Straßburg;Kanoniker;1034;1398;eccl. Argent.;eccl.;34
3150;Kollegiatstift St. Fabian, Hornbach;7.370.402;49.186.402;Hornbach;Metz;Kanoniker;972;1558;eccl. Meten.;eccl.;34
3153;Kollegiatstift St. Maria, Huy, Belgien;523.820;5.051.879;Huy;Lüttich;Kanoniker;900;1797;eccl. Leod.;eccl.;34
3154;Kollegiatstift St. Nikolaus, Ijsselstein, Niederlande;5.045.555.556;5.202.111.111;IJsselstein;Utrecht;Kanoniker;1396;1577;eccl. Traiect.;eccl.;34
3156;Kollegiatstift St. Peter, Incourt, Belgien;479.901;5.069.207;Incourt;Lüttich;Kanoniker;1112;1456;eccl. Leod.;eccl.;34
3158;Kollegiatstift St. Maria, Insming (später Benediktinerkloster), Frankreich;6.874.167;48.956.111;Insming;Metz;Benediktiner;1099;1631;eccl. Meten.;o. s. Ben.;16
3160;Prämonstratenserstift St. Marien und St. Martin, Kaiserslautern, später Kollegiatstift;7.771.137;49.444.452;Kaiserslautern;Worms;Prämonstratenser;1152;1510;eccl. Wormat.;o. Prem.;14
3161;Kollegiatstift St. Suitbertus, auch Suitbertstift, Kaiserswerth;67.331.888.888.889;51.300.458.333.333;Kaiserswerth;Köln;Kanoniker;1034;1803;eccl. Colon.;eccl.;34
3163;Kollegiatstift Karlstein (Karlštejn), Tschechien;141.877;499.397;Karlstein;Prag;Kanoniker;1357;1419;eccl. Prag.;eccl.;34
3165;Kollegiatstift St. Martin, Kassel;9.501.309.813;5.131.724.448;Kassel;Mainz;Kanoniker;1364;1527;eccl. Magunt.;eccl.;34
3166;Kollegiatstift St. Trinitatis, Kassel;9.503042‎;51.313.796;Kassel;Mainz;Kanoniker;1469;1502;eccl. Magunt.;eccl.;34
3167;Kollegiatstift St. Martin, Kerpen;6.694.348;5.086.955;Kerpen;Köln;Kanoniker;995;1802;eccl. Colon.;eccl.;34
3168;Kollegiatstift St. Pankratius, Kirn;7.460.826;49.785.947;Kirn;Mainz;Kanoniker;1467;1543;eccl. Magunt.;eccl.;34
3169;Kollegiatstift St. Maria, Kirnberg an der Mank, Österreich;1.532.478;4.807.062;Kirnberg an der Mank;Passau;Kanoniker;1483;1613;eccl. Patav.;eccl.;34
3170;Kollegiatstift St. Maria, Kleve;6.136.667;51.784.722;Kleve;Köln;Kanoniker;1334;1802;eccl. Colon.;eccl.;34
3170;Kollegiatstift St. Maria, Kleve;6.304.722;51.721.389;Monterberg (bei Kalkar);Köln;Kanoniker;1334;1802;eccl. Colon.;eccl.;34
3171;Benediktinerkloster St. Michael, Klingenmünster, später Kollegiatstift;80.193;491.397;Klingenmünster;Speyer;Benediktinerinnen;701;1490;eccl. Spiren.;o. s. Ben.;33
3171;Benediktinerkloster St. Michael, Klingenmünster, später Kollegiatstift;80.193;491.397;Klingenmünster;Speyer;Kanoniker;1490;1565;eccl. Spiren.;eccl.;34
3173;Kartause Beatusberg, Koblenz;7.586.389;50.350.556;Koblenz;Trier;Benediktiner;1138;1315;eccl. Trever.;o. s. Ben.;16
3173;Kartause Beatusberg, Koblenz;7.586.389;50.350.556;Koblenz;Trier;Kanoniker;1315;1331;eccl. Trever.;eccl.;34
3173;Kartause Beatusberg, Koblenz;7.586.389;50.350.556;Koblenz;Trier;Kartäuser;1331;1802;eccl. Trever.;o. Cartus.;4
3174;Kollegiatstift St. Florin, Koblenz;7.597.222;50.361.944;Koblenz;Trier;Kanoniker;935;1802;eccl. Trever.;eccl.;34
3175;Kollegiatstift St. Kastor, Koblenz;7.604.444;50.362.222;Koblenz;Trier;Kanoniker;836;1802;eccl. Trever.;eccl.;34
3176;Kollegiatstift St. Andreas, Köln;6.954.917;5.094.194;Köln;Köln;Kanoniker;953;1802;eccl. Colon.;eccl.;34
3177;Kollegiatstift St. Aposteln, Köln;6.945;50.936.639;Köln;Köln;Kanoniker;1021;1802;eccl. Colon.;eccl.;34
3178;Kollegiatstift St. Georg, Köln;6.956.889;50.931.889;Köln;Köln;Kanoniker;1059;1802;eccl. Colon.;eccl.;34
3179;Kollegiatstift St. Gereon, Köln;6.945.833;50.943.278;Köln;Köln;Kanoniker;790;1802;eccl. Colon.;eccl.;34
3180;Kanonissenstift St. Ursula, Köln;6.954.306;5.094.575;Köln;Köln;Kanonissen;922;1802;eccl. Colon.;eccl.;35
3181;Kollegiatstift St. Kunibert, Köln;6.962.556;5.094.675;Köln;Köln;Kanoniker;816;1802;eccl. Colon.;eccl.;34
3182;Kollegiatstift Mariengraden, Köln;Jun 96;50.941.111;Köln;Köln;Kanoniker;1052;1802;eccl. Colon.;eccl.;34
3183;Kollegiatstift, später Benediktinerkloster Groß St. Martin, Köln;6.961.667;50.938.611;Köln;Köln;Benediktiner;976;1802;eccl. Colon.;o. s. Ben.;16
3185;Kollegiatstift St. Severin, Köln;6.959.694;50.923.514;Köln;Köln;Kanoniker;705;1802;eccl. Colon.;eccl.;34
3187;Kollegiatstift St. Maria, Kolberg (Kołobrzeg), Polen;15.574.861;54.176.222;Kolberg;Kammin;Kanoniker;1125;1530;eccl. Camin.;eccl.;34
3190;Kollegiatstift St. Peter, Kortessem, Belgien;538.988;5.085.868;Kortessem;Lüttich;Kanoniker;1175;1797;eccl. Leod.;eccl.;34
3191;Kollegiatstift St. Johannes Baptista, Kraig, Österreich;14.367.469;46.813.547;Kraig;Gurk;Kanoniker;1345;1959;eccl. Gurc.;eccl.;34
3192;Kollegiatstift St. Martin, Zyfflich/Kranenburg;5.974.249;51.822.973;Zyfflich;Köln;Kanoniker;1067;1802;eccl. Colon.;eccl.;34
3192;Kollegiatstift St. Martin, Zyfflich/Kranenburg;600.596;5.178.974;Kranenburg;Köln;Kanoniker;1067;1802;eccl. Colon.;eccl.;34
3198;Kollegiatstift St. Stephan, Langensalza;10.645.183;51.111.053;Langensalza;Mainz;Kanoniker;1103;1541;eccl. Magunt.;eccl.;34
3200;Benediktinerkloster, später Augustinerchorherren, später Kollegiatstift St. Michael, Lautenbach, Frankreich;7.158.917;47.941.083;Lautenbach;Straßburg;Kanoniker;1151;1789;eccl. Argent.;eccl.;34
3201;Kollegiatstift St. Leonhard, Léau (Leeuw), Belgien;510.300;5.083.325;Zoutleeuw (Léau);Lüttich;Kanoniker;1308;1798;eccl. Leod.;eccl.;34
3202;Kollegiatstift, später Prämonstratenserabtei St. Maria, Leffe, Belgien;490.745;5.026.892;Leffe;Lüttich;Prämonstratenser;1152;1796;eccl. Leod.;o. Prem.;14
3203;Kollegiatstift St. Pankratius, Leiden, Niederlande;"	4.494444444";5.215.805.556;Leiden;Utrecht;Kanoniker;1366;1572;eccl. Traiect.;eccl.;34
3204;Kollegiatstift St. Stephan Leitmeritz (Litoměřice), später Domstift, Tschechien;14.128.483;50.532.073;Litoměřice (Leitmeritz);Prag;Kanoniker;1057;1656;eccl. Prag.;eccl.;34
3205;Kollegiatstift St. Maria, Lich;8.819.312;50.520.443;Lich;Mainz;Kanoniker;1317;1562;eccl. Magunt.;eccl.;34
3206;Kollegiatstift Heiliges Grab, Liegnitz (Legnica), Polen;16.158.759;51.209.048;Liegnitz (Legnica);Breslau;Kanoniker;1348;1810;eccl. Wratislav.;eccl.;34
3207;Kollegiatstift St. Georg, Limburg;8.066.667;50.388.889;Limburg;Trier;Kanoniker;910;1810;eccl. Trever.;eccl.;34
3208;Kollegiatstift Lipnitz (Lipnice nad Sázavou), Tschechien;154.125;49.613.056;Lipnice nad Sázavou (Lipnitz);Prag;Kanoniker;1357;1419;eccl. Prag.;eccl.;34
3209;Kollegiatstift St. Martin, Lippspringe;881.883.333.333.333;517.846.666.666.667;Bad Lippspringe;Paderborn;Kanoniker;1491;1492;eccl. Paderburn.;eccl.;34
3210;Kollegiatstift St. Ursmarus, Lobbes, Belgien;4.266.066;50.346.370;Lobbes;Lüttich;Kanoniker;973;1789;eccl. Leod.;eccl.;34
3211;Kollegiatstift St. Jakob, Löwen (Leuven/Louvain), Belgien;4.691.014;50.880.506;Leuven/Louvain (Löwen);Lüttich;Kanoniker;1456;1797;eccl. Leod.;eccl.;34
3212;Fraterherren, später Augustinerchorherrenstift St. Martin, Löwen (Leuven/Louvain), Belgien;4.705.287.238.474.190;50.883.849.801.852.500;Löwen;Lüttich;Augustinerchorherren;1447;1784;eccl. Leod.;o. s. Aug.;1
3213;Kollegiatstift St. Peter, Löwen (Leuven/Louvain), Belgien;4.701.339;50.879.464;Leuven/Louvain (Löwen);Lüttich;Kanoniker;965;1797;eccl. Leod.;eccl.;34
3214;Kollegiatstift St. Agathe, Longuyon, Frankreich;560.127;494.503;Longuyon;Trier;Kanoniker;584;1790;eccl. Trever.;eccl.;34
3216;Kollegiatstift St. Bartholomäus, Lüttich (Liège), Belgien;5.582.964;50.647.952;Lüttich (Liège);Lüttich;Kanoniker;1015;1797;eccl. Leod.;eccl.;34
3217;Kollegiatstift St. Dionysius, Lüttich (Liège), Belgien;557.462;506.429;Lüttich (Liège);Lüttich;Kanoniker;987;1797;eccl. Leod.;eccl.;34
3218;Kollegiatstift St. Egidius, Lüttich (Liège), Belgien;557.404;506.455;Lüttich (Liège);Lüttich;Kanoniker;1203;1797;eccl. Leod.;eccl.;34
3219;Fraterherren St. Elisabeth, Lüttich (Liège), Belgien;5.568.289.372.029.030;5.064.567.854.569.040;Lüttich (Liège);Lüttich;Augustinerchorherren;1433;1489;eccl. Leod.;o. s. Aug.;1
3220;Kollegiatstift Heilig Kreuz, Lüttich, Belgien;Mai 57;506.454;Lüttich;Lüttich;Kanoniker;1005;1797;eccl. Leod.;eccl.;34
3222;Benediktinerabtei St. Jakob, Lüttich (Liège), Belgien;5.570.146;50.636.932;Lüttich (Liège);Lüttich;Benediktiner;1015;1785;eccl. Leod.;o. s. Ben.;16
3223;Kollegiatstift St. Johannes Evangelista, Lüttich (Liège), Belgien;556.736;5.064.307;Lüttich (Liège);Lüttich;Kanoniker;976;1797;eccl. Leod.;eccl.;34
3224;Kollegiatstift St. Martin, Lüttich (Liège), Belgien;5.564.261;50.644.361;Lüttich;Lüttich;Kanoniker;960;1797;eccl. Leod.;eccl.;34
3225;Kollegiatstift St. Maternus, Lüttich (Liège), Belgien;557.404;506.455;Lüttich (Liège);Lüttich;Kanoniker;977;1797;eccl. Leod.;eccl.;34
3226;Kollegiatstift St. Paul, Lüttich (Liège), Belgien;557.167;5.064.028;Lüttich;Lüttich;Kanoniker;965;1797;eccl. Leod.;eccl.;34
3227;Kollegiatstift St. Peter, Lüttich (Liège), Belgien;557.177;5.064.641;Lüttich (Liège);Lüttich;Kanoniker;922;1797;eccl. Leod.;eccl.;34
3228;Kollegiatstift St. Maria Himmelfahrt, Lützelstein, Frankreich;731.538;4.885.695;Lützelstein (La Petite-Pierre);Straßburg;Kanoniker;1412;1420;eccl. Argent.;eccl.;34
3231;Kollegiatstift St. Martin, Maartensdijk, Niederlande;5.183.056;52.15;Maartensdijk;Utrecht;Kanoniker;1428;1577;eccl. Traiect.;eccl.;34
3232;Kanonissenstift, dann Kollegiatstift St. Maria, Maaseik, Belgien;5.805.556;51.102.028;Aldeneik;Lüttich;Kanoniker;936;1797;eccl. Leod.;eccl.;34
3233;Benediktinerkloster, später Kollegiatstift St. Maria, Maastricht, Niederlande;5.693.611;50.847.222;Maastricht;Lüttich;Kanoniker;995;1797;eccl. Leod.;eccl.;34
