id_gsn;monastery_name;Lon;Lat;Standort;diocese;order_name;order_begin_tpq;order_end_tpq;alt_label_diocese;RG_Abkuerzung;id_order
3784;Zisterzienserinnenkloster Nordshausen, Kassel;9.4331;51.2804;Nordshausen;Mainz;Zisterzienserinnen;1257;1527;eccl. Magunt.;o. Cist.;28
3785;Zisterzienserinnenkloster Oberweimar;11.345432;50.965044;Oberweimar;Mainz;Zisterzienserinnen;1244;1533;eccl. Magunt.;o. Cist.;28
3786;Zisterzienserinnenkloster Patershausen (Heusenstamm);8.8065;50.034;Patershausen;Mainz;Zisterzienserinnen;1252;1558;eccl. Magunt.;o. Cist.;28
3788;Zisterzienserkloster Reifenstein;10.363333;51.346667;Reifenstein;Mainz;Zisterzienser;1162;1803;eccl. Magunt.;o. Cist.;5
3789;Zisterzienserinnenkloster Marienschloss, Rockenberg;8.731323;50.432803;Rockenberg;Mainz;Zisterzienserinnen;1338;1802;eccl. Magunt.;o. Cist.;28
3790;Zisterzienserinnenkloster Roßleben;11.427972;51.295222;Roßleben;Halberstadt;Zisterzienserinnen;1234;1553;eccl. Halberstad.;o. Cist.;28
3792;Zisterzienserinnenkloster Saalfeld, später Stadtilm;11.078534;50.774225;Stadtilm;Mainz;Zisterzienserinnen;1267;1552;eccl. Magunt.;o. Cist.;28
3794;Zisterzienserinnenkloster Stadtroda (Roda);11.72290967670134;50.86117876248745;Roda;Naumburg;Zisterzienserinnen;1240;1534;eccl. Nuemburg.;o. Cist.;28
3795;Zisterzienserinnenkloster Teistungenburg;10.264428;51.480942;Teistungen;Mainz;Zisterzienserinnen;1255;1809;eccl. Magunt.;o. Cist.;28
3796;Zisterzienserinnenkloster Thron (bei Wehrheim);8.577643651;50.28487095;Thron;Mainz;Zisterzienserinnen;1243;1570;eccl. Magunt.;o. Cist.;28
3797;Zisterzienserkloster Volkenroda;10.567778;51.250556;Volkenroda;Mainz;Zisterzienser;1131;1540;eccl. Magunt.;o. Cist.;5
3798;Zisterzienserkloster Wahlshausen/Wilhelmshausen;9.580299968;51.4034653;Wahlshausen/Wilhelmshausen;Mainz;Kanonissen/Benediktinerinnen;1134;1310;eccl. Magunt.;;68
3798;Zisterzienserkloster Wahlshausen/Wilhelmshausen;9.580299968;51.4034653;Wahlshausen/Wilhelmshausen;Mainz;Zisterzienser;1310;1554;eccl. Magunt.;o. Cist.;5
3800;Zisterzienserinnenkloster Worbis;10.367332;51.417934;Worbis;Mainz;Zisterzienserinnen;1311;1540;eccl. Magunt.;o. Cist.;28
3801;Zisterzienserinnenkloster Allendorf;10.2581364455998;50.8190783336096;Allendorf;Mainz;Zisterzienserinnen;1265;1525;eccl. Magunt.;o. Cist.;28
3803;Zisterzienserkloster Arnsburg;8.79212;50.49371;Arnsburg;Mainz;Zisterzienser;1174;1802;eccl. Magunt.;o. Cist.;5
3804;Zisterzienserinnenkloster Aulhausen/Marienhausen;7.895565;49.996022;Aulhausen;Mainz;Zisterzienserinnen;1171;1811;eccl. Magunt.;o. Cist.;28
3805;Zisterzienserinnenkloster Ballhausen, später Großfurra;10.792935;51.38904;Großfurra;Mainz;Zisterzienserinnen;1306;1538;eccl. Magunt.;o. Cist.;28
3805;Zisterzienserinnenkloster Ballhausen, später Großfurra;10.894546;51.15666;Ballhausen;Mainz;Zisterzienserinnen;1306;1538;eccl. Magunt.;o. Cist.;28
3806;Zisterzienserinnenkloster Berka;11.285191;50.900609;Berka;Mainz;Zisterzienserinnen;1241;1537;eccl. Magunt.;o. Cist.;28
3807;Zisterzienserinnenkloster Beuren;10.270613;51.381632;Beuren;Mainz;Zisterzienserinnen;1200;1810;eccl. Magunt.;o. Cist.;28
3808;Zisterzienserinnenkloster Anrode, zuvor Breitenbich;10.329444;51.258611;Anrode;Mainz;Zisterzienserinnen;1201;1810;eccl. Magunt.;o. Cist.;28
3809;Zisterzienserinnenkloster Marienborn, Büdingen;9.0138;50.2457;Marienborn;Mainz;Zisterzienserinnen;1260;1559;eccl. Magunt.;o. Cist.;28
3811;Zisterzienserinnenkloster Dietenborn;10.674813;51.359119;Dietenborn;Mainz;Zisterzienserinnen;1497;1525;eccl. Magunt.;o. Cist.;28
3812;Zisterzienserinnenkloster Döllstädt;10.809833;51.081194;Döllstädt;Mainz;Zisterzienserinnen;1289;1526;eccl. Magunt.;o. Cist.;28
3816;Zisterzienserinnenkloster St. Katharinen, Eisenach;10.305667;50.976816;Eisenach;Mainz;Zisterzienserinnen;1208;1530;eccl. Magunt.;o. Cist.;28
3821;Zisterzienserinnenkloster Frauensee;10.14325189060867;50.87903050682789;Frauensee;Mainz;Zisterzienserinnen;1167;1606;eccl. Magunt.;o. Cist.;28
3823;Zisterzienserkloster Georgenzell;10.26680938843207;50.71819912690915;Georgenzell;Mainz;Zisterzienser;1320;1531;eccl. Magunt.;o. Cist.;5
3830;Zisterzienserinnenkloster Frankenhausen;11.097791;51.354393;Frankenhausen;Mainz;Zisterzienserinnen;1210;1536;eccl. Magunt.;o. Cist.;28
3859;Zisterzienserinnenkloster Tiefenthal;8.119444;50.061111;Tiefenthal;Mainz;Zisterzienserinnen;1238;1803;eccl. Magunt.;o. Cist.;28
3927;Benediktinerpropstei St. Martin, Grünstadt;8.166145;49.562975;Grünstadt;Worms;Benediktiner;1240;1392;eccl. Wormat.;o. s. Ben.;16
3930;Benediktinerkloster St. Jakob, Erfurt;11.032778;50.979722;Erfurt;Mainz;Benediktiner;1131;1820;eccl. Magunt.;o. s. Ben.;16
3931;Benediktinerkloster St. Georg, Naumburg;11.802238;51.155935;Naumburg;Naumburg;Benediktiner;970;1518;eccl. Nuemburg.;o. s. Ben.;16
3933;Benediktinerinnenkloster Veilsdorf (später Benediktinerkloster);10.818068;50.417116;Veilsdorf;Würzburg;Benediktiner;1446;1532;eccl. Herbip.;o. s. Ben.;16
3933;Benediktinerinnenkloster Veilsdorf (später Benediktinerkloster);10.818068;50.417116;Veilsdorf;Würzburg;Benediktinerinnen;1153;1446;eccl. Herbip.;o. s. Ben.;33
3937;Benediktinerkloster Dionysiuszelle Brachau, Bad Kissingen;10.089119;50.242822;Kleinbrach;Würzburg;Benediktiner;730;1503;eccl. Herbip.;o. s. Ben.;16
3938;Zisterzienserinnenkloster Georgenberg, Frankenberg;8.792088;51.056893;Frankenberg;Mainz;Zisterzienserinnen;1237;1569;eccl. Magunt.;o. Cist.;28
3939;Zisterzienserinnenkloster Marksußra;10.741242;51.287697;Marksußra;Mainz;Zisterzienserinnen;1272;1551;eccl. Magunt.;o. Cist.;28
3944;Benediktinerinnenkloster Rupertsberg, Bingen;7.889203;49.965815;Bingen;Mainz;Benediktinerinnen;1150;1632;eccl. Magunt.;o. s. Ben.;33
3945;Benediktinerinnenkloster Dirstein;8.0111;50.3839;Dirstein;Trier;Benediktinerinnen;1126;1564;eccl. Trever.;o. s. Ben.;33
3948;Benediktinerkloster Mettlach;6.594001;49.494055;Mettlach;Trier;Benediktiner;695;1803;eccl. Trever.;o. s. Ben.;16
3949;Benediktinerinnenkloster Neumünster;7.169815;49.402158;Neumünster;Metz;Benediktinerinnen;1005;1569;eccl. Meten.;o. s. Ben.;33
3950;Benediktinerkloster Schönau, Strüth;7.894075;50.140506;Strüth;Trier;Benediktiner-Doppelkloster;1124;1606;eccl. Trever.;o. s. Ben.;48
3951;Benediktinerinnenkloster, später Cölestinerpriorat Schönfeld, Bad Dürkheim;8.178924;49.466555;Schönfeld;Speyer;Benediktinerinnen;1247;1478;eccl. Spiren.;o. s. Ben.;33
3958;Benediktinerinnenkloster St. Stephan, Zeitz;12.123693;51.048918;Zeitz;Naumburg;Benediktinerinnen;1147;1541;eccl. Nuemburg.;o. s. Ben.;33
3958;Benediktinerinnenkloster St. Stephan, Zeitz;12.129049;51.050205;Zeitz (Michaeliskirche);Naumburg;Benediktinerinnen;1147;1541;eccl. Nuemburg.;o. s. Ben.;33
3965;Zisterzienserinnenkloster Petersberg bei Eisenberg;11.835685;50.986728;Petersberg;Naumburg;Zisterzienserinnen;1245;1525;eccl. Nuemburg.;o. Cist.;28
3969;Zisterzienserinnenkloster St. Walburga Walberberg, Bornheim;6.910454;50.793587;Walberberg;Köln;Zisterzienser;1447;1591;eccl. Colon.;o. Cist.;5
3969;Zisterzienserinnenkloster St. Walburga Walberberg, Bornheim;6.910454;50.793587;Walberberg;Köln;Zisterzienserinnen;1197;1447;eccl. Colon.;o. Cist.;28
4015;Zisterzienserinnenkloster Roermond, Niederlande;5.98869477106335;51.1934478310387;Roermond;Lüttich;Zisterzienserinnen;1218;1797;eccl. Leod.;o. Cist.;28
4018;Zisterzienserinnenkloster Köslin (Koszalin), Polen;16.18397;54.19138;Köslin;Kammin;Zisterzienserinnen;1278;1534;eccl. Camin.;o. Cist.;28
4032;Benediktinerinnenkloster Erla, Österreich;14.569417;48.199139;Erla;Passau;Benediktinerinnen;1025;1583;eccl. Patav.;o. s. Ben.;33
4033;Benediktinerkloster Gleink, Österreich;14.414722;48.0675;Gleink;Passau;Benediktiner;1123;1784;eccl. Patav.;o. s. Ben.;16
4034;Benediktinerkloster Gloggnitz, Österreich;15.928611;47.673889;Gloggnitz;Passau;Benediktiner;1094;1803;eccl. Patav.;o. s. Ben.;16
4036;Benediktinerkloster Klein-Mariazell, Österreich;15.97417;48.03647;Klein-Mariazell;Passau;Benediktiner;1131;1782;eccl. Patav.;o. s. Ben.;16
4037;Benediktinerkloster Mondsee, Österreich;13.350485;47.856521;Mondsee;Passau;Benediktiner;748;1791;eccl. Patav.;o. s. Ben.;16
4039;Benediktinerinnenkloster Randegg, Österreich;14.97223646732483;48.01169414714406;Randegg;Passau;Benediktinerinnen;1296;1316;eccl. Patav.;o. s. Ben.;33
4041;Benediktinerinnenkloster Traunkirchen, Österreich;13.791667;47.845833;Traunkirchen;Passau;Benediktinerinnen;1004;1573;eccl. Patav.;o. s. Ben.;33
4043;Benediktinerkloster St. Ulrich am Pillersee, Österreich;12.573595;47.527752;St. Ulrich am Pillersee;Chiemsee;Benediktiner;1151;1810;eccl. Chiem.;o. s. Ben.;16
4501;Zisterzienserinnenkloster Ivenack;12.955833;53.713056;Ivenack;Kammin;Zisterzienserinnen;1252;1555;eccl. Camin.;o. Cist.;28
4509;Zisterzienserkloster Frienisberg, Schweiz;7.331657;47.027031;Frienisberg;Konstanz;Zisterzienser;1131;1528;eccl. Constant.;o. Cist.;5
4510;Zisterzienserkloster Wettingen, Schweiz;8.315875;47.456389;Wettingen;Konstanz;Zisterzienser;1227;1841;eccl. Constant.;o. Cist.;5
4513;Zisterzienserinnenkloster Gnadental, Niederwil, Schweiz; 8.30324;47.39287;Niederwil;Konstanz;Zisterzienserinnen;1394;1876;eccl. Constant.;o. Cist.;28
4514;Zisterzienserinnenkloster in der Au bei Steinen, Schweiz;8.605128;47.040234;Steinen;Konstanz;Zisterzienserinnen;1222;1501;eccl. Constant.;o. Cist.;28
4515;Zisterzienserinnenkloster Tänikon, Schweiz;8.907222;47.479444;Aadorf;Konstanz;Zisterzienserinnen;1266;1848;eccl. Constant.;o. Cist.;28
4516;Zisterzienserinnenkloster Tedlingen, Schweiz;7.271990984660377;47.00015499269252;Tedlingen;Konstanz;Zisterzienserinnen;1282;1528;eccl. Constant.;o. Cist.;28
4519;Benediktinerpropstei Basel, Schweiz;7.592778;47.561389;Kleinbasel;Konstanz;Benediktiner;1256;1799;eccl. Constant.;o. s. Ben.;16
4521;Benediktinerkloster Fischingen, Schweiz;8.968282;47.411927;Fischingen;Konstanz;Benediktiner;1133;1848;eccl. Constant.;o. s. Ben.;16
4522;Benediktinerpropstei Herzogenbuchsee, Schweiz;7.700006;47.183332;Herzogenbuchsee;Konstanz;Benediktiner;1103;1528;eccl. Constant.;o. s. Ben.;16
4524;Benediktinerpropstei Klingenzell, Schweiz;8.89946;47.637559;Klingenzell;Konstanz;Benediktiner;1325;1802;eccl. Constant.;o. s. Ben.;16
4525;Benediktinerpropstei Klingnau, Schweiz;8.249353;47.580105;Klingnau;Konstanz;Benediktiner;1245;1807;eccl. Constant.;o. s. Ben.;16
4526;Benediktinerkloster Muri, Schweiz;8.33855;47.27535;Muri;Konstanz;Benediktiner;1025;1841;eccl. Constant.;o. s. Ben.;16
4527;Benediktinerkloster Rheinau, Schweiz;8.608333;47.642222;Rheinau;Konstanz;Benediktiner;767;1862;eccl. Constant.;o. s. Ben.;16
4528;Benediktinerkloster St. Johann, Schweiz;9.285677;47.194518;Alt St. Johann;Konstanz;Benediktiner;1101;1805;eccl. Constant.;o. s. Ben.;16
4530;Benediktinerkloster Stein am Rhein, Schweiz;8.859722;47.658611;Stein am Rhein;Konstanz;Benediktiner;1002;1581;eccl. Constant.;o. s. Ben.;16
4531;Benediktinerkloster Trub, Schweiz;7.877315;46.943092;Trub;Konstanz;Benediktiner;1078;1528;eccl. Constant.;o. s. Ben.;16
4532;Benediktinerpropstei Wagenhusen, Schweiz;8.847832;47.661448;Wagenhusen;Konstanz;Benediktiner;1083;1529;eccl. Constant.;o. s. Ben.;16
4533;Benediktinerpropstei Wangen an der Aare, Schweiz;7.656223;47.235914;Wangen an der Aare;Konstanz;Benediktiner;1131;1528;eccl. Constant.;o. s. Ben.;16
4534;Benediktinerpropstei Wislikofen, Schweiz;8.361138;47.557147;Wislikofen;Konstanz;Benediktiner;1113;1807;eccl. Constant.;o. s. Ben.;16
4535;Benediktinerpropstei Stampfenbach, Zürich, Schweiz;8.543420;47.378750;Zürich;Konstanz;Benediktiner;1245;1806;eccl. Constant.;o. s. Ben.;16
4542;Benediktinerinnenkloster Rüegsau, Schweiz;7.674542;47.024697;Rüegsau;Konstanz;Benediktinerinnen;1270;1528;eccl. Constant.;o. s. Ben.;33
4544;Benediktinerinnenkloster St. Agnes, Schaffhausen, Schweiz;8.636542;47.697519;Schaffhausen;Konstanz;Benediktinerinnen;1080;1542;eccl. Constant.;o. s. Ben.;33
4546;Benediktinerinnenkloster Fraumünster, Zürich, Schweiz; 8.541111;47.369722;Zürich;Konstanz;Benediktinerinnen;853;1524;eccl. Constant.;o. s. Ben.;33
4547;Benediktinerpriorat Bargenbrück, Schweiz;7.27586;47.0443;Bargenbrück;Konstanz;Benediktiner;1138;1528;eccl. Constant.;o. s. Ben.;16
4548;Benediktinerpriorat Hettiswil, Schweiz;7.554545;47.032383;Hettiswil;Konstanz;Benediktiner;1107;1528;eccl. Constant.;o. s. Ben.;16
4549;Benediktinerpriorat Leuzigen, Schweiz;7.45973;47.176386;Leuzigen;Konstanz;Benediktiner;1001;1528;eccl. Constant.;o. s. Ben.;16
4550;Benediktinerpriorat Röthenbach, Schweiz;7.737058;46.863517;Röthenbach im Emmental;Konstanz;Benediktiner;1098;1484;eccl. Constant.;o. s. Ben.;16
4623;Benediktinerreichsabtei Stablo-Malmedy, Belgien;5.931619;50.393622;Stablo;Lüttich;Benediktiner;818;1796;eccl. Leod.;o. s. Ben.;16
4623;Benediktinerreichsabtei Stablo-Malmedy, Belgien;6.0275;50.427222;Malmedy;Köln;Benediktiner;818;1796;eccl. Colon.;o. s. Ben.;16
4624;Benediktinerinnenabtei Kloster Zella (genannt Friedensspring);10.274878;51.217611;Kloster Zella;Mainz;Benediktinerinnen;1200;1810;eccl. Magunt.;o. s. Ben.;33
4691;Benediktiner-Doppelkloster Ten Boer, Niederlande;6.691667;53.276111;Ten Boer;Münster;Benediktiner-Doppelkloster;1301;1465;eccl. Monast.;o. s. Ben.;48
4692;Zisterzienserinnenkloster Sint-Annen (auch: Klein Aduard/Klein-Adwert), Ten Boer, Niederlande;6.664722;53.297778;Ten Boer;Münster;Zisterzienserinnen;1342;1594;eccl. Monast.;o. Cist.;28
4698;Zisterzienserinnenkloster Trimunt, Marum, Niederlande;6.198889;53.137500;Marum;Münster;Benediktinerinnen;1250;1305;eccl. Monast.;o. s. Ben.;33
4698;Zisterzienserinnenkloster Trimunt, Marum, Niederlande;6.198889;53.137500;Marum;Münster;Zisterzienserinnen;1305;1584;eccl. Monast.;o. Cist.;28
4699;Zisterzienserinnenkloster Midwolda, Niederlande;7.006389;53.203056;Midwolda;Münster;Zisterzienserinnen;1259;1574;eccl. Monast.;o. Cist.;28
4703;Benediktinerkloster Juliana, Rottum, Niederlande;6.620278;53.382778;Rottum;Münster;Benediktiner;1226;1587;eccl. Monast.;o. s. Ben.;16
4706;Benediktiner-Doppelkloster Germania, Thesinge, Niederlande;6.649722;53.267778;Thesinge;Münster;Benediktiner-Doppelkloster;1283;1602;eccl. Monast.;o. s. Ben.;48
4803;Benediktinerpriorat Bleicherode;10.570920;51.439364;Bleicherode;Mainz;Benediktiner;1323;1456;eccl. Magunt.;o. s. Ben.;16
4805;Benediktinerpropstei Johannesberg, Fulda;9.661389;50.523611;Fulda;Mainz;Benediktiner;836;1802;eccl. Magunt.;o. s. Ben.;16
4806;Benediktinerpropstei Michaelsberg, Fulda;9.6721;50.5548;Fulda;Würzburg;Benediktiner;1092;1802;eccl. Herbip.;o. s. Ben.;16
4808;Benediktinerpropstei Johannesberg, Hersfeld;9.6974779;50.83949266;Johannesberg;Würzburg;Benediktiner;1012;1606;eccl. Herbip.;o. s. Ben.;16
4817;Zisterzienserkloster Rosengarten, Neuenkamp;12.875556;54.186111;Neuenkamp;Schwerin;Zisterzienser;1231;1534;eccl. Zwerin.;o. Cist.;5
4820;Kloster St. Katharina, Helmstal (bei Sangerhausen);11.299656;51.497232;Helmstal;Halberstadt;Zisterzienserinnen;1220;1540;eccl. Halberstad.;o. Cist.;28
4825;Zisterzienserinnenkloster Rodersdorf;11.2178333333333;51.874;Rodersdorf;Halberstadt;Zisterzienserinnen;1201;1648;eccl. Halberstad.;o. Cist.;28
4827;Benediktinerpropstei Holzkirchen;9.6805;49.7806;Holzkirchen;Würzburg;Benediktiner;734;1802;eccl. Herbip.;o. s. Ben.;16
4828;Benediktinerinnenkloster Kitzingen;10.161576;49.739963;Kitzingen;Würzburg;Benediktinerinnen;735;1544;eccl. Herbip.;o. s. Ben.;33
4857;Benediktinerpropstei Zella St. Blasii;10.670712;50.654993;Zella;Würzburg;Benediktiner;1111;1524;eccl. Herbip.;o. s. Ben.;16
5159;Zisterzienserkloster Orval/Güldenthal, vormals Benediktinerkloster und Augustinerchorherrenstift, Belgien;5.349078;49.639833;Orval;Trier;Zisterzienser;1131;1796;eccl. Trever.;o. Cist.;5
5246;Benediktinerinnenpriorat St. Mauritius, Köln;6.944668;50.933323;Köln;Köln;Benediktinerinnen;1144;1802;eccl. Colon.;o. s. Ben.;33
5247;Benediktinerpriorat Millen;5.880107;51.023433;Millen;Lüttich;Benediktiner;1121;1751;eccl. Leod.;o. s. Ben.;16
5249;Benediktinerpriorat Tüddern;5.900744;51.011445;Tüddern;Lüttich;Benediktiner;1105;1533;eccl. Leod.;o. s. Ben.;16
5250;Benediktinerpropstei, später Zisterzienserinnenkloster Fürstenberg (bei Xanten);6.472485632114825;51.65021904396132;Fürstenberg;Köln;Zisterzienserinnen;1259;1802;eccl. Colon.;o. Cist.;28
5251;Benediktinerpropstei Oberpleis;7.27881;50.71011;Oberpleis;Köln;Benediktiner;1105;1767;eccl. Colon.;o. s. Ben.;16
5252;Kanonikerstift, später Benediktinerpropstei St. Peter, Zülpich;6.64799;50.68999;Zülpich;Köln;Benediktiner;1121;1802;eccl. Colon.;o. s. Ben.;16
5342;Zisterzienserpriorat Kamperhof;6.69526;51.19756;Neuss;Köln;Zisterzienser;1123;1601;eccl. Colon.;o. Cist.;5
5419;Benediktiner-Doppelkloster Oldenklooster (bei den Dam), Niederlande;6.854445;53.365070;Oldenklooster;Münster;Benediktiner-Doppelkloster;1200;1588;eccl. Monast.;o. s. Ben.;48
5421;Zisterzienserkloster Aduard (Franssum), Niederlande;6.460145;53.256454;Aduard;Münster;Zisterzienser;1192;1580;eccl. Monast.;o. Cist.;5
5432;Zisterzienserkloster Engelszell, Österreich;13.734167;48.498889;Engelszell;Passau;Zisterzienser;1295;1786;eccl. Patav.;o. Cist.;5
5555;Zisterzienserinnenkloster Marienthal;11.53196898638257;51.13837842736389;Marienthal;Mainz;Zisterzienserinnen;1290;1525;eccl. Magunt.;o. Cist.;28
5556;Benediktinerinnenkloster Lindenau;10.13896;50.708664;Lindenau;Würzburg;Benediktinerinnen;1300;1428;eccl. Herbip.;o. s. Ben.;33
5557;Benediktinerinnenkloster Rohr;10.512187;50.573973;Rohr;Würzburg;Benediktinerinnen;1190;1562;eccl. Herbip.;o. s. Ben.;33
5598;Benediktinerinnenkloster Kapelle;11.032638;51.3113;Kapelle;Mainz;Benediktinerinnen;1193;1540;eccl. Magunt.;o. s. Ben.;33
6008;Benediktinerpropstei Nenkersdorf;12.56372;51.08655;Nenkersdorf;Merseburg;Benediktiner;1301;1478;eccl. Merseburg.;o. s. Ben.;16
6009;Benediktinerinnenkloster Döbeln;13.12437;51.12464;Döbeln;Meißen;Benediktinerinnen;1328;1539;eccl. Misnen.;o. s. Ben.;33
6011;Benediktinerpropstei Niederstadt Pegau;12.2526666666667;51.1676666666667;Pegau;Merseburg;Benediktiner;1189;1534;eccl. Merseburg.;o. s. Ben.;16
6012;Benediktinerpropstei Penig;12.704;50.9335;Penig;Merseburg;Benediktiner;1313;1459;eccl. Merseburg.;o. s. Ben.;16
6014;Benediktinerinnenkloster Riesa;13.31351;51.30299;Riesa;Meißen;Benediktinerinnen;1170;1539;eccl. Misnen.;o. s. Ben.;33
6017;Benediktinerinnenkloster Staucha;13.224750;51.223090;Staucha;Meißen;Benediktinerinnen;1223;1330;eccl. Misnen.;o. s. Ben.;33
6021;Benediktinerinnenkloster Geringswalde;12.919;51.074;Geringswalde;Meißen;Benediktinerinnen;1233;1548;eccl. Misnen.;o. s. Ben.;33
7001;Benediktinerinnenkloster Paradies, Heidingsfeld;9.951369;49.764489;Heidingsfeld;Würzburg;Benediktinerinnen;1200;1566;eccl. Herbip.;o. s. Ben.;33
7002;Zisterzienserinnen-, zuvor Benediktinerinnenkloster St. Laurentius, Magdeburg;11.63735;52.14277;Magdeburg;Magdeburg;Zisterzienserinnen;1209;1577;eccl. Magdeburg.;o. Cist.;28
7006;Zisterzienserinnenkloster Differdingen, Luxemburg;5.881427320661782;49.52277907834667;Differdingen;Trier;Zisterzienserinnen;1235;1765;eccl. Trever.;o. Cist.;28
7007;Zisterzienserinnenabtei Clairefontaine, Belgien;5.865972;49.665833;Clairefontaine;Trier;Zisterzienserinnen;1216;1794;eccl. Trever.;o. Cist.;28
7101;Zisterzienserkloster Himmelwitz (Jemielnica), Polen;18.383721;50.5465809;Jemielnica;Breslau;Zisterzienser;1286;1810;eccl. Wratislav.;o. Cist.;5
7104;Zisterzienserkloster Heinrichau (Klasztor Henryków), Polen;17.016667;50.666667;Henryków;Breslau;Zisterzienser;1222;1810;eccl. Wratislav.;o. Cist.;5
7105;Zisterzienserinnenkloster Trebnitz (Trzebnica), Polen;17.066944;51.308889;Trzebnica;Breslau;Zisterzienserinnen;1202;1810;eccl. Wratislav.;o. Cist.;28
7107;Benediktiner-, dann Zisterzienserkloster Grüssau (Krzeszów), Polen;16.069051;50.733061;Grüssau;Breslau;Zisterzienser;1292;1810;eccl. Wratislav.;o. Cist.;5
7114;Benediktinerinnenkloster Striegau (Strzegom), Polen;16.33333;50.95;Striegau;Breslau;Benediktinerinnen;1307;1810;eccl. Wratislav.;o. s. Ben.;33
7116;Benediktinerinnenkloster Liebenthal (Lubomierz), Polen;15.507985;51.012317;Liebenthal;Breslau;Benediktinerinnen;1278;1810;eccl. Wratislav.;o. s. Ben.;33
7122;Benediktinerinnenkloster Liegnitz (Legnica), Polen;16.161671;51.206993;Liegnitz;Breslau;Benediktinerinnen;1348;1810;eccl. Wratislav.;o. s. Ben.;33
7126;Marienspital, später Benediktinerpropstei Neumarkt (Środa Śląska), Polen;16.581278;51.163167;Neumarkt;Breslau;Benediktiner;1349;1535;eccl. Wratislav.;o. s. Ben.;16
7131;Benediktinerpropstei Wahlstatt (Legnickie Pole), Polen;16.243;51.145;Wahlstatt;Breslau;Benediktiner;1324;1538;eccl. Wratislav.;o. s. Ben.;16
7132;Benediktinerkloster Oleśnica (Oels), Polen;17.383333;51.2;Oels;Breslau;Benediktiner;1380;1505;eccl. Wratislav.;o. s. Ben.;16
7134;Benediktinerkloster Orlau (Orlová), Tschechien;18.427426;49.843654;Orlau;Breslau;Benediktiner;1268;1560;eccl. Wratislav.;o. s. Ben.;16
7172;Zisterzienserabtei Blesen (Bledzew) Polen, vorher;15.4;52.516667;Bledzew;Posen;Zisterzienser;1259;1835;eccl. Poznan.;o. Cist.;5
7172;Zisterzienserabtei Blesen (Bledzew) Polen, vorher;15.46056;52.53691;Zemsko;Posen;Zisterzienser;1259;1835;eccl. Poznan.;o. Cist.;5
7204;Benediktinerabtei Opatowitz (Opatovice), Tschechien;15.797762;50.150759;Opatowitz;Prag;Benediktiner;1086;1421;eccl. Prag.;o. s. Ben.;16
7206;Zisterzienserabtei Hohenfurth (Vyšší Brod), Tschechien;14.306722;48.620639;Hohenfurth;Prag;Zisterzienser;1259;1941;eccl. Prag.;o. Cist.;5
8000;Zisterzienserinnenkloster Aagtekerke, Domburg, Niederlande;3.524182;51.535857;Waterlooze Werve;Utrecht;Zisterzienserinnen;1236;1572;eccl. Traiect.;o. Cist.;28
8060;Zisterzienserinnenkloster Beoostenblide, Niederlande;3.922777778;51.23777778;Beoostenbilde;Utrecht;Zisterzienserinnen;1236;1794;eccl. Traiect.;o. Cist.;28
8095;Zisterzienserinnenkloster Deventer, Niederlande;6.20422085159803;52.2363504425915;Deventer;Utrecht;Zisterzienserinnen;1228;1565;eccl. Traiect.;o. Cist.;28
8135;Benediktinerkloster Egmond, Niederlande;4.66021168359983;52.5962945751022;Egmond-Binnen;Utrecht;Benediktiner;915;1573;eccl. Traiect.;o. s. Ben.;16
8139;Zisterzienserinnenkloster Bethlehem, Elkerzee, Niederlande;3.85175960877663;51.731693121969;Elkerzee;Utrecht;Zisterzienserinnen;1224;1572;eccl. Traiect.;o. Cist.;28
8149;Zisterzienserkloster Eiteren, Niederlande;5.035555556;52.02777778;Eiteren;Utrecht;Zisterzienser;1342;1362;eccl. Traiect.;o. Cist.;5
8151;Benediktiner-Doppelkloster Ferwerd, Niederlande;5.83489588819832;53.3192552071283;Ferwerd;Utrecht;Benediktiner-Doppelkloster;1167;1554;eccl. Traiect.;o. s. Ben.;48
8178;Zisterzienserinnenkloster Burum, Niederlande;6.23276020034239;53.2652213871025;Burum;Utrecht;Zisterzienserinnen;1267;1580;eccl. Traiect.;o. Cist.;28
8194;Benediktiner-Doppelkloster Groningen, Niederlande;6.54620585960846;53.2465581043449;Groningen;Utrecht;Benediktinerinnen;1217;1585;eccl. Traiect.;o. s. Ben.;33
8226;Zisterzienserkloster Haarlem, Niederlande;4.63114187413227;52.3475045110555;Heemstede;Utrecht;Zisterzienser;1458;1560;eccl. Traiect.;o. Cist.;5
8235;Zisterzienserinnenkloster Genezareth (Hallum), Niederlande;5.81576063683116;53.2805448688366;Hallum;Utrecht;Zisterzienserinnen;1170;1580;eccl. Traiect.;o. Cist.;28
8236;Zisterzienserkloster Sibculo, Niederlande;6.572222222;52.51333333;Mariënberg;Utrecht;Zisterzienser;1412;1579;eccl. Traiect.;o. Cist.;5
8236;Zisterzienserkloster Sibculo, Niederlande;6.63979113199483;52.4807318871894;Sibculo;Utrecht;Zisterzienser;1412;1579;eccl. Traiect.;o. Cist.;5
8244;Zisterzienserinnenkloster Haren, Niederlande;6.60386623012373;53.1909546447085;Haren;Utrecht;Zisterzienserinnen;1215;1595;eccl. Traiect.;o. Cist.;28
